example_path,param_id,midi_note,f0,split
examples/0000045_035.pt,45,35,61.7354126570155,train
examples/0000045_042.pt,45,42,92.4986056779086,train
examples/0000045_049.pt,45,49,138.59131548843604,train
examples/0000045_056.pt,45,56,207.65234878997256,train
examples/0000045_063.pt,45,63,311.1269837220809,train
examples/0000045_070.pt,45,70,466.1637615180899,train
examples/0000045_077.pt,45,77,698.4564628660078,train
examples/0000045_084.pt,45,84,1046.5022612023945,train
examples/0000045_091.pt,45,91,1567.981743926997,train
examples/0000045_098.pt,45,98,2349.31814333926,train
examples/0000046_021.pt,46,21,27.5,test
examples/0000046_028.pt,46,28,41.20344461410875,test
examples/0000046_035.pt,46,35,61.7354126570155,test
examples/0000046_042.pt,46,42,92.4986056779086,test
examples/0000046_049.pt,46,49,138.59131548843604,test
examples/0000046_056.pt,46,56,207.65234878997256,test
examples/0000046_063.pt,46,63,311.1269837220809,test
examples/0000046_070.pt,46,70,466.1637615180899,test
examples/0000046_077.pt,46,77,698.4564628660078,test
examples/0000046_084.pt,46,84,1046.5022612023945,test
examples/0000046_091.pt,46,91,1567.981743926997,test
examples/0000046_098.pt,46,98,2349.31814333926,test
examples/0000047_021.pt,47,21,27.5,train
examples/0000047_028.pt,47,28,41.20344461410875,train
examples/0000047_035.pt,47,35,61.7354126570155,train
examples/0000047_042.pt,47,42,92.4986056779086,train
examples/0000047_049.pt,47,49,138.59131548843604,train
examples/0000047_056.pt,47,56,207.65234878997256,train
examples/0000047_063.pt,47,63,311.1269837220809,train
examples/0000047_070.pt,47,70,466.1637615180899,train
examples/0000047_077.pt,47,77,698.4564628660078,train
examples/0000047_084.pt,47,84,1046.5022612023945,train
examples/0000047_091.pt,47,91,1567.981743926997,train
examples/0000047_098.pt,47,98,2349.31814333926,train
examples/0000048_021.pt,48,21,27.5,train
examples/0000048_028.pt,48,28,41.20344461410875,train
examples/0000048_035.pt,48,35,61.7354126570155,train
examples/0000048_042.pt,48,42,92.4986056779086,train
examples/0000048_049.pt,48,49,138.59131548843604,train
examples/0000048_056.pt,48,56,207.65234878997256,train
examples/0000048_063.pt,48,63,311.1269837220809,train
examples/0000048_070.pt,48,70,466.1637615180899,train
examples/0000048_077.pt,48,77,698.4564628660078,train
examples/0000048_084.pt,48,84,1046.5022612023945,train
examples/0000048_091.pt,48,91,1567.981743926997,train
examples/0000048_098.pt,48,98,2349.31814333926,train
examples/0000049_021.pt,49,21,27.5,train
examples/0000049_028.pt,49,28,41.20344461410875,train
examples/0000049_035.pt,49,35,61.7354126570155,train
examples/0000049_042.pt,49,42,92.4986056779086,train
examples/0000049_049.pt,49,49,138.59131548843604,train
examples/0000049_056.pt,49,56,207.65234878997256,train
examples/0000049_063.pt,49,63,311.1269837220809,train
examples/0000049_070.pt,49,70,466.1637615180899,train
examples/0000049_077.pt,49,77,698.4564628660078,train
examples/0000049_084.pt,49,84,1046.5022612023945,train
examples/0000049_091.pt,49,91,1567.981743926997,train
examples/0000049_098.pt,49,98,2349.31814333926,train
examples/0000050_021.pt,50,21,27.5,train
examples/0000050_028.pt,50,28,41.20344461410875,train
examples/0000050_035.pt,50,35,61.7354126570155,train
examples/0000050_042.pt,50,42,92.4986056779086,train
examples/0000050_049.pt,50,49,138.59131548843604,train
examples/0000050_056.pt,50,56,207.65234878997256,train
examples/0000050_063.pt,50,63,311.1269837220809,train
examples/0000050_070.pt,50,70,466.1637615180899,train
examples/0000050_077.pt,50,77,698.4564628660078,train
examples/0000050_084.pt,50,84,1046.5022612023945,train
examples/0000050_091.pt,50,91,1567.981743926997,train
examples/0000050_098.pt,50,98,2349.31814333926,train
examples/0000051_021.pt,51,21,27.5,train
examples/0000051_028.pt,51,28,41.20344461410875,train
examples/0000051_035.pt,51,35,61.7354126570155,train
examples/0000051_042.pt,51,42,92.4986056779086,train
examples/0000051_049.pt,51,49,138.59131548843604,train
examples/0000051_056.pt,51,56,207.65234878997256,train
examples/0000051_063.pt,51,63,311.1269837220809,train
examples/0000051_070.pt,51,70,466.1637615180899,train
examples/0000051_077.pt,51,77,698.4564628660078,train
examples/0000051_084.pt,51,84,1046.5022612023945,train
examples/0000051_091.pt,51,91,1567.981743926997,train
examples/0000051_098.pt,51,98,2349.31814333926,train
examples/0000052_021.pt,52,21,27.5,train
examples/0000052_028.pt,52,28,41.20344461410875,train
examples/0000052_035.pt,52,35,61.7354126570155,train
examples/0000052_042.pt,52,42,92.4986056779086,train
examples/0000052_049.pt,52,49,138.59131548843604,train
examples/0000052_056.pt,52,56,207.65234878997256,train
examples/0000052_063.pt,52,63,311.1269837220809,train
examples/0000052_070.pt,52,70,466.1637615180899,train
examples/0000052_077.pt,52,77,698.4564628660078,train
examples/0000052_084.pt,52,84,1046.5022612023945,train
examples/0000052_091.pt,52,91,1567.981743926997,train
examples/0000052_098.pt,52,98,2349.31814333926,train
examples/0000053_021.pt,53,21,27.5,train
examples/0000053_028.pt,53,28,41.20344461410875,train
examples/0000053_035.pt,53,35,61.7354126570155,train
examples/0000053_042.pt,53,42,92.4986056779086,train
examples/0000053_049.pt,53,49,138.59131548843604,train
examples/0000053_056.pt,53,56,207.65234878997256,train
examples/0000053_063.pt,53,63,311.1269837220809,train
examples/0000053_070.pt,53,70,466.1637615180899,train
examples/0000053_077.pt,53,77,698.4564628660078,train
examples/0000053_084.pt,53,84,1046.5022612023945,train
examples/0000053_091.pt,53,91,1567.981743926997,train
examples/0000053_098.pt,53,98,2349.31814333926,train
examples/0000054_021.pt,54,21,27.5,train
examples/0000054_028.pt,54,28,41.20344461410875,train
examples/0000054_035.pt,54,35,61.7354126570155,train
examples/0000054_042.pt,54,42,92.4986056779086,train
examples/0000054_049.pt,54,49,138.59131548843604,train
examples/0000054_056.pt,54,56,207.65234878997256,train
examples/0000054_063.pt,54,63,311.1269837220809,train
examples/0000054_070.pt,54,70,466.1637615180899,train
examples/0000054_077.pt,54,77,698.4564628660078,train
examples/0000054_084.pt,54,84,1046.5022612023945,train
examples/0000054_091.pt,54,91,1567.981743926997,train
examples/0000054_098.pt,54,98,2349.31814333926,train
examples/0000055_021.pt,55,21,27.5,train
examples/0000055_028.pt,55,28,41.20344461410875,train
examples/0000055_035.pt,55,35,61.7354126570155,train
examples/0000055_042.pt,55,42,92.4986056779086,train
examples/0000055_049.pt,55,49,138.59131548843604,train
examples/0000055_056.pt,55,56,207.65234878997256,train
examples/0000055_063.pt,55,63,311.1269837220809,train
examples/0000055_070.pt,55,70,466.1637615180899,train
examples/0000055_077.pt,55,77,698.4564628660078,train
examples/0000055_084.pt,55,84,1046.5022612023945,train
examples/0000055_091.pt,55,91,1567.981743926997,train
examples/0000055_098.pt,55,98,2349.31814333926,train
examples/0000056_021.pt,56,21,27.5,train
examples/0000056_028.pt,56,28,41.20344461410875,train
examples/0000056_035.pt,56,35,61.7354126570155,train
examples/0000056_042.pt,56,42,92.4986056779086,train
examples/0000056_049.pt,56,49,138.59131548843604,train
examples/0000056_056.pt,56,56,207.65234878997256,train
examples/0000056_063.pt,56,63,311.1269837220809,train
examples/0000056_070.pt,56,70,466.1637615180899,train
examples/0000056_077.pt,56,77,698.4564628660078,train
examples/0000056_084.pt,56,84,1046.5022612023945,train
examples/0000056_091.pt,56,91,1567.981743926997,train
examples/0000056_098.pt,56,98,2349.31814333926,train
examples/0000057_021.pt,57,21,27.5,train
examples/0000057_028.pt,57,28,41.20344461410875,train
examples/0000057_035.pt,57,35,61.7354126570155,train
examples/0000057_042.pt,57,42,92.4986056779086,train
examples/0000057_049.pt,57,49,138.59131548843604,train
examples/0000057_056.pt,57,56,207.65234878997256,train
examples/0000057_063.pt,57,63,311.1269837220809,train
examples/0000057_070.pt,57,70,466.1637615180899,train
examples/0000057_077.pt,57,77,698.4564628660078,train
examples/0000057_084.pt,57,84,1046.5022612023945,train
examples/0000057_091.pt,57,91,1567.981743926997,train
examples/0000057_098.pt,57,98,2349.31814333926,train
examples/0000058_021.pt,58,21,27.5,train
examples/0000058_028.pt,58,28,41.20344461410875,train
examples/0000058_035.pt,58,35,61.7354126570155,train
examples/0000058_042.pt,58,42,92.4986056779086,train
examples/0000058_049.pt,58,49,138.59131548843604,train
examples/0000058_056.pt,58,56,207.65234878997256,train
examples/0000058_063.pt,58,63,311.1269837220809,train
examples/0000058_070.pt,58,70,466.1637615180899,train
examples/0000058_077.pt,58,77,698.4564628660078,train
examples/0000058_084.pt,58,84,1046.5022612023945,train
examples/0000058_091.pt,58,91,1567.981743926997,train
examples/0000058_098.pt,58,98,2349.31814333926,train
examples/0000059_021.pt,59,21,27.5,train
examples/0000059_028.pt,59,28,41.20344461410875,train
examples/0000059_035.pt,59,35,61.7354126570155,train
examples/0000059_042.pt,59,42,92.4986056779086,train
examples/0000059_049.pt,59,49,138.59131548843604,train
examples/0000059_056.pt,59,56,207.65234878997256,train
examples/0000059_063.pt,59,63,311.1269837220809,train
examples/0000059_070.pt,59,70,466.1637615180899,train
examples/0000059_077.pt,59,77,698.4564628660078,train
examples/0000059_084.pt,59,84,1046.5022612023945,train
examples/0000059_091.pt,59,91,1567.981743926997,train
examples/0000059_098.pt,59,98,2349.31814333926,train
examples/0000060_021.pt,60,21,27.5,test
examples/0000060_028.pt,60,28,41.20344461410875,test
examples/0000060_035.pt,60,35,61.7354126570155,test
examples/0000060_042.pt,60,42,92.4986056779086,test
examples/0000060_049.pt,60,49,138.59131548843604,test
examples/0000060_056.pt,60,56,207.65234878997256,test
examples/0000060_063.pt,60,63,311.1269837220809,test
examples/0000060_070.pt,60,70,466.1637615180899,test
examples/0000060_077.pt,60,77,698.4564628660078,test
examples/0000060_084.pt,60,84,1046.5022612023945,test
examples/0000060_091.pt,60,91,1567.981743926997,test
examples/0000060_098.pt,60,98,2349.31814333926,test
examples/0000061_021.pt,61,21,27.5,train
examples/0000061_028.pt,61,28,41.20344461410875,train
examples/0000061_035.pt,61,35,61.7354126570155,train
examples/0000061_042.pt,61,42,92.4986056779086,train
examples/0000061_049.pt,61,49,138.59131548843604,train
examples/0000061_056.pt,61,56,207.65234878997256,train
examples/0000061_063.pt,61,63,311.1269837220809,train
examples/0000061_070.pt,61,70,466.1637615180899,train
examples/0000061_077.pt,61,77,698.4564628660078,train
examples/0000061_084.pt,61,84,1046.5022612023945,train
examples/0000061_091.pt,61,91,1567.981743926997,train
examples/0000061_098.pt,61,98,2349.31814333926,train
examples/0000062_021.pt,62,21,27.5,train
examples/0000062_028.pt,62,28,41.20344461410875,train
examples/0000062_035.pt,62,35,61.7354126570155,train
examples/0000062_042.pt,62,42,92.4986056779086,train
examples/0000062_049.pt,62,49,138.59131548843604,train
examples/0000062_056.pt,62,56,207.65234878997256,train
examples/0000062_063.pt,62,63,311.1269837220809,train
examples/0000062_070.pt,62,70,466.1637615180899,train
examples/0000062_077.pt,62,77,698.4564628660078,train
examples/0000062_084.pt,62,84,1046.5022612023945,train
examples/0000062_091.pt,62,91,1567.981743926997,train
examples/0000062_098.pt,62,98,2349.31814333926,train
examples/0000063_021.pt,63,21,27.5,test
examples/0000063_028.pt,63,28,41.20344461410875,test
examples/0000063_035.pt,63,35,61.7354126570155,test
examples/0000063_042.pt,63,42,92.4986056779086,test
examples/0000063_049.pt,63,49,138.59131548843604,test
examples/0000063_056.pt,63,56,207.65234878997256,test
examples/0000063_063.pt,63,63,311.1269837220809,test
examples/0000063_070.pt,63,70,466.1637615180899,test
examples/0000063_077.pt,63,77,698.4564628660078,test
examples/0000063_084.pt,63,84,1046.5022612023945,test
examples/0000063_091.pt,63,91,1567.981743926997,test
examples/0000063_098.pt,63,98,2349.31814333926,test
examples/0000064_021.pt,64,21,27.5,train
examples/0000064_028.pt,64,28,41.20344461410875,train
examples/0000064_035.pt,64,35,61.7354126570155,train
examples/0000064_042.pt,64,42,92.4986056779086,train
examples/0000064_049.pt,64,49,138.59131548843604,train
examples/0000064_056.pt,64,56,207.65234878997256,train
examples/0000064_063.pt,64,63,311.1269837220809,train
examples/0000064_070.pt,64,70,466.1637615180899,train
examples/0000064_077.pt,64,77,698.4564628660078,train
examples/0000064_084.pt,64,84,1046.5022612023945,train
examples/0000064_091.pt,64,91,1567.981743926997,train
examples/0000064_098.pt,64,98,2349.31814333926,train
examples/0000065_021.pt,65,21,27.5,train
examples/0000065_028.pt,65,28,41.20344461410875,train
examples/0000065_035.pt,65,35,61.7354126570155,train
examples/0000065_042.pt,65,42,92.4986056779086,train
examples/0000065_049.pt,65,49,138.59131548843604,train
examples/0000065_056.pt,65,56,207.65234878997256,train
examples/0000065_063.pt,65,63,311.1269837220809,train
examples/0000065_070.pt,65,70,466.1637615180899,train
examples/0000065_077.pt,65,77,698.4564628660078,train
examples/0000065_084.pt,65,84,1046.5022612023945,train
examples/0000065_091.pt,65,91,1567.981743926997,train
examples/0000065_098.pt,65,98,2349.31814333926,train
examples/0000066_021.pt,66,21,27.5,train
examples/0000066_028.pt,66,28,41.20344461410875,train
examples/0000066_035.pt,66,35,61.7354126570155,train
examples/0000066_042.pt,66,42,92.4986056779086,train
examples/0000066_049.pt,66,49,138.59131548843604,train
examples/0000066_056.pt,66,56,207.65234878997256,train
examples/0000066_063.pt,66,63,311.1269837220809,train
examples/0000066_070.pt,66,70,466.1637615180899,train
examples/0000066_077.pt,66,77,698.4564628660078,train
examples/0000066_084.pt,66,84,1046.5022612023945,train
examples/0000066_091.pt,66,91,1567.981743926997,train
examples/0000066_098.pt,66,98,2349.31814333926,train
examples/0000067_021.pt,67,21,27.5,train
examples/0000067_028.pt,67,28,41.20344461410875,train
examples/0000067_035.pt,67,35,61.7354126570155,train
examples/0000067_042.pt,67,42,92.4986056779086,train
examples/0000067_049.pt,67,49,138.59131548843604,train
examples/0000067_056.pt,67,56,207.65234878997256,train
examples/0000067_063.pt,67,63,311.1269837220809,train
examples/0000067_070.pt,67,70,466.1637615180899,train
examples/0000067_077.pt,67,77,698.4564628660078,train
examples/0000067_084.pt,67,84,1046.5022612023945,train
examples/0000067_091.pt,67,91,1567.981743926997,train
examples/0000067_098.pt,67,98,2349.31814333926,train
examples/0000068_021.pt,68,21,27.5,train
examples/0000068_028.pt,68,28,41.20344461410875,train
examples/0000068_035.pt,68,35,61.7354126570155,train
examples/0000068_042.pt,68,42,92.4986056779086,train
examples/0000068_049.pt,68,49,138.59131548843604,train
examples/0000068_056.pt,68,56,207.65234878997256,train
examples/0000068_063.pt,68,63,311.1269837220809,train
examples/0000068_070.pt,68,70,466.1637615180899,train
examples/0000068_077.pt,68,77,698.4564628660078,train
examples/0000068_084.pt,68,84,1046.5022612023945,train
examples/0000068_091.pt,68,91,1567.981743926997,train
examples/0000068_098.pt,68,98,2349.31814333926,train
examples/0000069_021.pt,69,21,27.5,test
examples/0000069_028.pt,69,28,41.20344461410875,test
examples/0000069_035.pt,69,35,61.7354126570155,test
examples/0000069_042.pt,69,42,92.4986056779086,test
examples/0000069_049.pt,69,49,138.59131548843604,test
examples/0000069_056.pt,69,56,207.65234878997256,test
examples/0000069_063.pt,69,63,311.1269837220809,test
examples/0000069_070.pt,69,70,466.1637615180899,test
examples/0000069_077.pt,69,77,698.4564628660078,test
examples/0000069_084.pt,69,84,1046.5022612023945,test
examples/0000069_091.pt,69,91,1567.981743926997,test
examples/0000069_098.pt,69,98,2349.31814333926,test
examples/0000070_021.pt,70,21,27.5,train
examples/0000070_028.pt,70,28,41.20344461410875,train
examples/0000070_035.pt,70,35,61.7354126570155,train
examples/0000070_042.pt,70,42,92.4986056779086,train
examples/0000070_049.pt,70,49,138.59131548843604,train
examples/0000070_056.pt,70,56,207.65234878997256,train
examples/0000070_063.pt,70,63,311.1269837220809,train
examples/0000070_070.pt,70,70,466.1637615180899,train
examples/0000070_077.pt,70,77,698.4564628660078,train
examples/0000070_084.pt,70,84,1046.5022612023945,train
examples/0000070_091.pt,70,91,1567.981743926997,train
examples/0000070_098.pt,70,98,2349.31814333926,train
examples/0000071_021.pt,71,21,27.5,train
examples/0000071_028.pt,71,28,41.20344461410875,train
examples/0000071_035.pt,71,35,61.7354126570155,train
examples/0000071_042.pt,71,42,92.4986056779086,train
examples/0000071_049.pt,71,49,138.59131548843604,train
examples/0000071_056.pt,71,56,207.65234878997256,train
examples/0000071_063.pt,71,63,311.1269837220809,train
examples/0000071_070.pt,71,70,466.1637615180899,train
examples/0000071_077.pt,71,77,698.4564628660078,train
examples/0000071_084.pt,71,84,1046.5022612023945,train
examples/0000071_091.pt,71,91,1567.981743926997,train
examples/0000071_098.pt,71,98,2349.31814333926,train
examples/0000072_021.pt,72,21,27.5,train
examples/0000072_028.pt,72,28,41.20344461410875,train
examples/0000072_035.pt,72,35,61.7354126570155,train
examples/0000072_042.pt,72,42,92.4986056779086,train
examples/0000072_049.pt,72,49,138.59131548843604,train
examples/0000072_056.pt,72,56,207.65234878997256,train
examples/0000072_063.pt,72,63,311.1269837220809,train
examples/0000072_070.pt,72,70,466.1637615180899,train
examples/0000072_077.pt,72,77,698.4564628660078,train
examples/0000072_084.pt,72,84,1046.5022612023945,train
examples/0000072_091.pt,72,91,1567.981743926997,train
examples/0000072_098.pt,72,98,2349.31814333926,train
examples/0000073_021.pt,73,21,27.5,train
examples/0000073_028.pt,73,28,41.20344461410875,train
examples/0000073_035.pt,73,35,61.7354126570155,train
examples/0000073_042.pt,73,42,92.4986056779086,train
examples/0000073_049.pt,73,49,138.59131548843604,train
examples/0000073_056.pt,73,56,207.65234878997256,train
examples/0000073_063.pt,73,63,311.1269837220809,train
examples/0000073_070.pt,73,70,466.1637615180899,train
examples/0000073_077.pt,73,77,698.4564628660078,train
examples/0000073_084.pt,73,84,1046.5022612023945,train
examples/0000073_091.pt,73,91,1567.981743926997,train
examples/0000073_098.pt,73,98,2349.31814333926,train
examples/0000074_021.pt,74,21,27.5,train
examples/0000074_028.pt,74,28,41.20344461410875,train
examples/0000074_035.pt,74,35,61.7354126570155,train
examples/0000074_042.pt,74,42,92.4986056779086,train
examples/0000074_049.pt,74,49,138.59131548843604,train
examples/0000074_056.pt,74,56,207.65234878997256,train
examples/0000074_063.pt,74,63,311.1269837220809,train
examples/0000074_070.pt,74,70,466.1637615180899,train
examples/0000074_077.pt,74,77,698.4564628660078,train
examples/0000074_084.pt,74,84,1046.5022612023945,train
examples/0000074_091.pt,74,91,1567.981743926997,train
examples/0000074_098.pt,74,98,2349.31814333926,train
examples/0000075_021.pt,75,21,27.5,train
examples/0000075_028.pt,75,28,41.20344461410875,train
examples/0000075_035.pt,75,35,61.7354126570155,train
examples/0000075_042.pt,75,42,92.4986056779086,train
examples/0000075_049.pt,75,49,138.59131548843604,train
examples/0000075_056.pt,75,56,207.65234878997256,train
examples/0000075_063.pt,75,63,311.1269837220809,train
examples/0000075_070.pt,75,70,466.1637615180899,train
examples/0000075_077.pt,75,77,698.4564628660078,train
examples/0000075_084.pt,75,84,1046.5022612023945,train
examples/0000075_091.pt,75,91,1567.981743926997,train
examples/0000075_098.pt,75,98,2349.31814333926,train
examples/0000076_021.pt,76,21,27.5,train
examples/0000076_028.pt,76,28,41.20344461410875,train
examples/0000076_035.pt,76,35,61.7354126570155,train
examples/0000076_042.pt,76,42,92.4986056779086,train
examples/0000076_049.pt,76,49,138.59131548843604,train
examples/0000076_056.pt,76,56,207.65234878997256,train
examples/0000076_063.pt,76,63,311.1269837220809,train
examples/0000076_070.pt,76,70,466.1637615180899,train
examples/0000076_077.pt,76,77,698.4564628660078,train
examples/0000076_084.pt,76,84,1046.5022612023945,train
examples/0000076_091.pt,76,91,1567.981743926997,train
examples/0000076_098.pt,76,98,2349.31814333926,train
examples/0000077_021.pt,77,21,27.5,train
examples/0000077_028.pt,77,28,41.20344461410875,train
examples/0000077_035.pt,77,35,61.7354126570155,train
examples/0000077_042.pt,77,42,92.4986056779086,train
examples/0000077_049.pt,77,49,138.59131548843604,train
examples/0000077_056.pt,77,56,207.65234878997256,train
examples/0000077_063.pt,77,63,311.1269837220809,train
examples/0000077_070.pt,77,70,466.1637615180899,train
examples/0000077_077.pt,77,77,698.4564628660078,train
examples/0000077_084.pt,77,84,1046.5022612023945,train
examples/0000077_091.pt,77,91,1567.981743926997,train
examples/0000077_098.pt,77,98,2349.31814333926,train
examples/0000078_021.pt,78,21,27.5,train
examples/0000078_028.pt,78,28,41.20344461410875,train
examples/0000078_035.pt,78,35,61.7354126570155,train
examples/0000078_042.pt,78,42,92.4986056779086,train
examples/0000078_049.pt,78,49,138.59131548843604,train
examples/0000078_056.pt,78,56,207.65234878997256,train
examples/0000078_063.pt,78,63,311.1269837220809,train
examples/0000078_070.pt,78,70,466.1637615180899,train
examples/0000078_077.pt,78,77,698.4564628660078,train
examples/0000078_084.pt,78,84,1046.5022612023945,train
examples/0000078_091.pt,78,91,1567.981743926997,train
examples/0000078_098.pt,78,98,2349.31814333926,train
examples/0000079_021.pt,79,21,27.5,train
examples/0000079_028.pt,79,28,41.20344461410875,train
examples/0000079_035.pt,79,35,61.7354126570155,train
examples/0000079_042.pt,79,42,92.4986056779086,train
examples/0000079_049.pt,79,49,138.59131548843604,train
examples/0000079_056.pt,79,56,207.65234878997256,train
examples/0000079_063.pt,79,63,311.1269837220809,train
examples/0000079_070.pt,79,70,466.1637615180899,train
examples/0000079_077.pt,79,77,698.4564628660078,train
examples/0000079_084.pt,79,84,1046.5022612023945,train
examples/0000079_091.pt,79,91,1567.981743926997,train
examples/0000079_098.pt,79,98,2349.31814333926,train
examples/0000080_021.pt,80,21,27.5,train
examples/0000080_028.pt,80,28,41.20344461410875,train
examples/0000080_035.pt,80,35,61.7354126570155,train
examples/0000080_042.pt,80,42,92.4986056779086,train
examples/0000080_049.pt,80,49,138.59131548843604,train
examples/0000080_056.pt,80,56,207.65234878997256,train
examples/0000080_063.pt,80,63,311.1269837220809,train
examples/0000080_070.pt,80,70,466.1637615180899,train
examples/0000080_077.pt,80,77,698.4564628660078,train
examples/0000080_084.pt,80,84,1046.5022612023945,train
examples/0000080_091.pt,80,91,1567.981743926997,train
examples/0000080_098.pt,80,98,2349.31814333926,train
examples/0000081_021.pt,81,21,27.5,train
examples/0000081_028.pt,81,28,41.20344461410875,train
examples/0000081_035.pt,81,35,61.7354126570155,train
examples/0000081_042.pt,81,42,92.4986056779086,train
examples/0000081_049.pt,81,49,138.59131548843604,train
examples/0000081_056.pt,81,56,207.65234878997256,train
examples/0000081_063.pt,81,63,311.1269837220809,train
examples/0000081_070.pt,81,70,466.1637615180899,train
examples/0000081_077.pt,81,77,698.4564628660078,train
examples/0000081_084.pt,81,84,1046.5022612023945,train
examples/0000081_091.pt,81,91,1567.981743926997,train
examples/0000081_098.pt,81,98,2349.31814333926,train
examples/0000082_021.pt,82,21,27.5,train
examples/0000082_028.pt,82,28,41.20344461410875,train
examples/0000082_035.pt,82,35,61.7354126570155,train
examples/0000082_042.pt,82,42,92.4986056779086,train
examples/0000082_049.pt,82,49,138.59131548843604,train
examples/0000082_056.pt,82,56,207.65234878997256,train
examples/0000082_063.pt,82,63,311.1269837220809,train
examples/0000082_070.pt,82,70,466.1637615180899,train
examples/0000082_077.pt,82,77,698.4564628660078,train
examples/0000082_084.pt,82,84,1046.5022612023945,train
examples/0000082_091.pt,82,91,1567.981743926997,train
examples/0000082_098.pt,82,98,2349.31814333926,train
examples/0000083_021.pt,83,21,27.5,train
examples/0000083_028.pt,83,28,41.20344461410875,train
examples/0000083_035.pt,83,35,61.7354126570155,train
examples/0000083_042.pt,83,42,92.4986056779086,train
examples/0000083_049.pt,83,49,138.59131548843604,train
examples/0000083_056.pt,83,56,207.65234878997256,train
examples/0000083_063.pt,83,63,311.1269837220809,train
examples/0000083_070.pt,83,70,466.1637615180899,train
examples/0000083_077.pt,83,77,698.4564628660078,train
examples/0000083_084.pt,83,84,1046.5022612023945,train
examples/0000083_091.pt,83,91,1567.981743926997,train
examples/0000083_098.pt,83,98,2349.31814333926,train
examples/0000084_021.pt,84,21,27.5,train
examples/0000084_028.pt,84,28,41.20344461410875,train
examples/0000084_035.pt,84,35,61.7354126570155,train
examples/0000084_042.pt,84,42,92.4986056779086,train
examples/0000084_049.pt,84,49,138.59131548843604,train
examples/0000084_056.pt,84,56,207.65234878997256,train
examples/0000084_063.pt,84,63,311.1269837220809,train
examples/0000084_070.pt,84,70,466.1637615180899,train
examples/0000084_077.pt,84,77,698.4564628660078,train
examples/0000084_084.pt,84,84,1046.5022612023945,train
examples/0000084_091.pt,84,91,1567.981743926997,train
examples/0000084_098.pt,84,98,2349.31814333926,train
examples/0000085_021.pt,85,21,27.5,train
examples/0000085_028.pt,85,28,41.20344461410875,train
examples/0000085_035.pt,85,35,61.7354126570155,train
examples/0000085_042.pt,85,42,92.4986056779086,train
examples/0000085_049.pt,85,49,138.59131548843604,train
examples/0000085_056.pt,85,56,207.65234878997256,train
examples/0000085_063.pt,85,63,311.1269837220809,train
examples/0000085_070.pt,85,70,466.1637615180899,train
examples/0000085_077.pt,85,77,698.4564628660078,train
examples/0000085_084.pt,85,84,1046.5022612023945,train
examples/0000085_091.pt,85,91,1567.981743926997,train
examples/0000085_098.pt,85,98,2349.31814333926,train
examples/0000086_021.pt,86,21,27.5,train
examples/0000086_028.pt,86,28,41.20344461410875,train
examples/0000086_035.pt,86,35,61.7354126570155,train
examples/0000086_042.pt,86,42,92.4986056779086,train
examples/0000086_049.pt,86,49,138.59131548843604,train
examples/0000086_056.pt,86,56,207.65234878997256,train
examples/0000086_063.pt,86,63,311.1269837220809,train
examples/0000086_070.pt,86,70,466.1637615180899,train
examples/0000086_077.pt,86,77,698.4564628660078,train
examples/0000086_084.pt,86,84,1046.5022612023945,train
examples/0000086_091.pt,86,91,1567.981743926997,train
examples/0000086_098.pt,86,98,2349.31814333926,train
examples/0000087_021.pt,87,21,27.5,train
examples/0000087_028.pt,87,28,41.20344461410875,train
examples/0000087_035.pt,87,35,61.7354126570155,train
examples/0000087_042.pt,87,42,92.4986056779086,train
examples/0000087_049.pt,87,49,138.59131548843604,train
examples/0000087_056.pt,87,56,207.65234878997256,train
examples/0000087_063.pt,87,63,311.1269837220809,train
examples/0000087_070.pt,87,70,466.1637615180899,train
examples/0000087_077.pt,87,77,698.4564628660078,train
examples/0000087_084.pt,87,84,1046.5022612023945,train
examples/0000087_091.pt,87,91,1567.981743926997,train
examples/0000087_098.pt,87,98,2349.31814333926,train
examples/0000088_021.pt,88,21,27.5,test
examples/0000088_028.pt,88,28,41.20344461410875,test
examples/0000088_035.pt,88,35,61.7354126570155,test
examples/0000088_042.pt,88,42,92.4986056779086,test
examples/0000088_049.pt,88,49,138.59131548843604,test
examples/0000088_056.pt,88,56,207.65234878997256,test
examples/0000088_063.pt,88,63,311.1269837220809,test
examples/0000088_070.pt,88,70,466.1637615180899,test
examples/0000088_077.pt,88,77,698.4564628660078,test
examples/0000088_084.pt,88,84,1046.5022612023945,test
examples/0000088_091.pt,88,91,1567.981743926997,test
examples/0000088_098.pt,88,98,2349.31814333926,test
examples/0000089_021.pt,89,21,27.5,train
examples/0000089_028.pt,89,28,41.20344461410875,train
examples/0000089_035.pt,89,35,61.7354126570155,train
examples/0000089_042.pt,89,42,92.4986056779086,train
examples/0000089_049.pt,89,49,138.59131548843604,train
examples/0000089_056.pt,89,56,207.65234878997256,train
examples/0000089_063.pt,89,63,311.1269837220809,train
examples/0000089_070.pt,89,70,466.1637615180899,train
examples/0000089_077.pt,89,77,698.4564628660078,train
examples/0000089_084.pt,89,84,1046.5022612023945,train
examples/0000089_091.pt,89,91,1567.981743926997,train
examples/0000089_098.pt,89,98,2349.31814333926,train
examples/0000090_021.pt,90,21,27.5,test
examples/0000090_028.pt,90,28,41.20344461410875,test
examples/0000090_035.pt,90,35,61.7354126570155,test
examples/0000090_042.pt,90,42,92.4986056779086,test
